name,description,parsed_desc,annual_fee,tag_info,rewards,apply_link,image_url,detail_url
디지로카 Edu,"학원, 유치원 최대 7% 캐시백",['기타'],"국내 3만원, 해외 3만원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/dVRjM3XjU0HBDJqn6d4yUeZF19GstBEvmeqRbhm6cELCDXJLBM4cFn6NcSPCtSsIVgsQLZeU37o6hdGGV2GxawI8Jqnns3zSDFVAVOdbl1tKi6uJz0DsCeNk3kCuEUz-jg7bVnyn2sQ252ARYsDoXk5nIppLkd76oIFfL-jFek5IC0CX1NZWnTfT2oKHPsSsY_tyZUSCJBIdDnLxsD7bSXj3_G4gxSAfcWCZcWMSk0kC3nvt7u_JWYRg40t5xfEDYX58Z4-HssPdkMzhTEi3duN78wdaq6gEyy5bFM5mwfgT5JrHDLFRTRo5w4OmOJAX8_bP6GyQ82jQ26e1E0xcAiiSv9U816G3fhw7_Y9ogIV5xMkkdpdWYg8wElM1XXfhcm38jT5O0FOaszpun4l1CQ==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/LO/10387/LO_10387_20240702-103201_ver.png,https://card-search.naver.com/item?cardAdId=10387
카드의정석 EVERY DISCOUNT,국내외 가맹점 기본 0.8% 청구할인,['할인 및 적립'],"국내 1만2천원, 해외 1만2천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/rgHgmIAXRniuygF8S1DKeDLm7GB50w2nQ9Sdgepg5Fj6IAXWbUFpeHOgc1uxkhQ6pEZ1W1QDvjV7bSM2ztkby4s5DOj0KBhlxXILpe40h87rVq_pmZ5oz49NanXQXysKgC97GqwnqbwDgIVTs-zY330TlLhf0RzTzQtZwZ5epD9m0_zbfKO5VPkIky3nlnZZBdO3t-1uE25UvnpBnhPmHzeTtjCaMwnv-Z7r6obr40uYXfOu3fCZUwKJzhoTouA4Gj7H_byusrGl_xqGInOBHVifqfoj1bk7w3vzVYqmlPpnMKjI1FjNvKlo40a7XRjCidcuezhU0C-ieMw5sI9aNyknLFp6-SImVVCqBbn-OcHsqoRBOkgeBD7fB9Z8FvCkLIGf3ht3XYUXGcNim2SKubzUrEkyc5wrwo59R3ksWdlj0iIVioYkhjOx0Ub_nSNY0mFcgQmol7Rfbi6yiqV9Fg==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10403/WR_10403_20240807-173452_ver.png,https://card-search.naver.com/item?cardAdId=10403
KB국민 톡톡Pay카드,간편결제(Pay) 청구할인 최대40%,['할인 및 적립'],"국내 2만원, 해외 2만원",신규 회원 최대 2만원 지급,정보 없음,https://tivan.naver.com/cac/0-vYNkLF3uQtOdfA0nBZS6IOduzN8Z5OpTy2zOjy5JD96P96wD88eWPUkKneFiiXrX0Y84FLbsI2PrKOrGzumYnn9NLlgFeRECLDfgyDP7m-tZFfJaVZk2Xi6DHHaWCA4bXWMui9USsXrNNdhZ1h8PeWNcDNURFffWV-JP8ZDokCpUtIxIDV9pMaO2BPXIKjdFEdCMEUimUxG5UCweWW_qqL-v9JOk1JdIsLhamxKE_zbYij4LAXMlqt7N8AtVjOZo8_FOzj2kf3ng49JColxHFnFr3926jHcJJBW48ALClLPqhgPd8PZaEqsIovTg7WUpDD0qmLZONH6NYZafdBKamNEwHHiuKDosAYAW8-pUB6Js6VijJheLET_HAKewe9?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/2332/KB_2332_20230215-134842_hor.png,https://card-search.naver.com/item?cardAdId=2332
롯데백화점 롯데카드,롯데백화점 15% 청구할인 서비스!,"['쇼핑', '할인 및 적립']","국내 1만원, 해외 1만5천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/Lbe0sik0hwYYDKEZM69Gsj2J7m40YRZ43wTQL1Z4sDJCPp6GafzR39XciZ-BPpuyzAX08QVC02cKrQTEiOeNniQ9vRRNbtMRwKdG2SzS9WZ-rwyuVq7Pu52yHu_qQC82-yktj-yN4uJmvYz6cVgfR0gpYMCONeVE9e8ISBz6bhxkKYE3xd-hVhu5l8g4CgctzZSIz-lnpv8Byq6RRmi2-_urB8LsQzUP8UhU_cSn0BnJMthoJeU9cEgP77x1QnFGhdffyPUTgcof98reXtyg64bW4ioCwh_o6QEaBmsYId3LTULwlCf5ew1hWqtjN0BnBTXa2YnXnz5-XyNucA8swTCjwnObDjjMzxVj3-VENf_p2F8M3K76bIse2MumMhhtejdp2GpD0P4hJvGyMO2h_AyxnNPHwugj8oCoWIw8dI_0rXB5bumJFjyXfIb1_uwj?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/LO/1684/LO_1684_20220915-160142_hor.png,https://card-search.naver.com/item?cardAdId=1684
카드의정석 SHOPPING+,온오프라인 쇼핑 10% 청구할인,"['쇼핑', '할인 및 적립']","국내 1만원, 해외 1만2천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/-6RVjdayOB9fCTF6NvYeZ_j7BR_11zmA4ZXvRcNBLyot09VWx5QLZiGDzCGKgkpuZ6SxB-nrxyBm4gSlCkMctjd8NZpgwkjgOYwC6DR1Jl65yzzxzq3NhV9pVdPa9P5xlVdpRap9FQLcnGjjVuAwjua1ES5lu_LDI6O7nAEOG6UH6xFKnNSvOwOQ9RSvbpcAZi269MCO0wdlsmiGtaTFbZPl3-y94-_y5I6sLN5CtslQxkUaRagHQlht9mQHjKkInvVLLaXVaDtsm5o6wcUmuCbvWnSY3XZghAgUUS9lyUtDp6DjVzs7QC5BbYnw8joEnWrlQ9fd3A96fQuTpXt_z9tEnYBWOoYiYtLvQjNktxiszGXgpTXfJQDYk5X4xTK0U2ZJcx_Yy8INUir4-rCvIw68tga0uZPPyFQk4pXY9bQ9J2_cJIJNbabs53C0RQDu?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10345/WR_10345_20240402-145101_ver.png,https://card-search.naver.com/item?cardAdId=10345
현대카드Z family Edition2,쇼핑·학원·주유·관리비 10% 할인,"['주유', '쇼핑', '할인 및 적립']","국내 2만원, 해외 2만원",신규 회원 최대 2만원 지급,정보 없음,https://tivan.naver.com/cac/2kjJtxZDbyJIJC7oGhPW77hJzvtlOFqnPOtFN158RKfGj3T2jIUQf04EknVS_yIcTqON7zvMVo7u13PzlEwrEoc5A-IXqqNEueX2KOU5TRgnpYuQhXf_B2-PcflR29manVUhWCyrZmrQvf5jFjv9SLULGjzBAW8l6ggLjQo_kmQjg85Gh1dNmatw7JF_qia8lQGtOpC54HLb_olMSApwVIkBLNzER_NSemnd-WdEXR1AH9LyiXCnRAO-gwPBIZ0r89lXu16D0mqEz0EWJ8coGkE8sl5WNSw9ZWuauQnq3dBEAvLdo690CgSMEKNGeqJNVSl98EmQpj7UU-F-FaTRcchJgA1pENO3cmR0D63GlrQ=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/HD/10337/HD_10337_20250212-112513_ver.png,https://card-search.naver.com/item?cardAdId=10337
KB국민 Easy all 티타늄카드,많이 쓴 영역 알아서 자동 캐시백!,['기타'],"국내 3만원, 해외 3만원",신규 회원 최대 3만원 지급,정보 없음,https://tivan.naver.com/cac/bltrOW5s3oSSpWF3dmTMEnPnACs7rQhwSEEBdPZGFyMTrsGbnibY8-ed8HSwgi9f1zx5qQdwJQSVT1bdzV2FVH4iIUckPwkKeEIYeEj778yYgGZlTEEUZtO-aOOXsYOZ4L2odT7UWGWj09XKJEdGqO3vebdJAukHbXxOLxkgB_xEfvsUFZKhcg-GGtW1or0hZMRJDuccL05A2UXDwUmy0PRBZH-HqxVjCd0aHSZVBjJ1Dbl-L7zb188OARe8d6csHk1Qfu8txLyZRfZbBRFesN4wjiWcNABikBFjqisaqCZPrwN1zLD3bFuC3RcYTM7fhqbFrsJnkCHNxZUqo85b_WLVuGZWWrbdESfyiecZ7HTxoDk8Sl8JO0QXVGe8XB1Z?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/3717/KB_3717_20230308-152833_hor.png,https://card-search.naver.com/item?cardAdId=3717
LOCA LIKIT 1.2,국내외 모든 가맹점 1.2% 할인!,['할인 및 적립'],"국내 1만원, 해외 1만원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/gFxcSL6rWVCIRg1Jp-83IDXEJ0caEfoT-r0RXl-mSWDvfK4m8I2L0NJMuyRl6R9-mpVcBoMhsoVpqmCUuwLPl2OTvSyYyVhbxalBlcqIAHgRpn_B8Ru91bMIm5F0BpbbZMHx0nDknWoFqN8nAFUjxi8UluX-F9zT_tlXG2S0DeNndEcS2kSlNRPQZFQPNUyUTw4cigENgfr0_cKsGUG-O24YCOfczGzbo1StY9o6i96UGwizsL9-8FxOQzIjMkndEdyLjuJMm8WSJ73w4jV9otpSu5cEywd3ePjR29wTlKUf3tpOc7zXtLk4yOSuNjdUE_-oCuN-GJ14pzaMgMZJe75LfJmcgGJZi-VXhZMkjL9D-QBroScSfypTlrOKm6BbF37C7fbCtX3tajHt4U7o8BmBJGoOx5DTQ9BKCZiOz25TZJ1xSMxfvlFx7pxroE-z?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/LO/10105/LO_10105_20211111-160041_ver.png,https://card-search.naver.com/item?cardAdId=10105
디지로카 Las Vegas,국내외 가맹점 최대 2% 할인!,['할인 및 적립'],"국내 2만원, 해외 2만원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/ZO2bOB3lwor8uJruLjgzb3Dx6UsrIJXIILx-U2dl1EQjtMCoBeLWswCYfAlFYje7NxUYd-HNJGQyfcxZuXr6VrfoKlc1r-ebdzxMR-1msvdu1xRfsWiY4dACRyMNBYeYHVLhA5_Z56z1VXp7XTWkvLAP8vFlag2ElobnNW3jjP42_IQHbA20Mju3KLTYZ-S78H9kGbSh7X7r9pvmJr1tIjDLK8AmXXng8pDe2d5Jg9UTbK8nptt-OXBjnL97DkCl6vE_PQkkBq-rRANZJk_pRmG3SK6NqwSY9QfWP7nPCK5oVgL1QtMzq4oRFkbeZAHGJOfpOI1NFsJCOPBe1A_tj7HY8Gh8Q1ixS52isUW5CJKi6gjNg2y97qQ_whll38ArBAibmg2S2xrtSG3y-xFogw==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/LO/10375/LO_10375_20240614-140841_ver.png,https://card-search.naver.com/item?cardAdId=10375
카드의정석 TEN,5대 일상영역 10% 청구할인,['할인 및 적립'],"국내 1만2천원, 해외 1만2천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/z4ecFiazKkfm_mhMdfjFbJlDvqS3tBwVtktoXZCFgZlnTdl3lToQSQrDt-WRrUf-NivAfEACF6jcS6deju2tcot98fB5dg6QjPO8HbOtinoMGp0k-EXetk3kADxDEBXlmWKILA-ciPqLibgz34dZ4XQTfr-PxhsO3pn5g4k3y9TB-Vo73mlK-Ii93mbbbohU75gRvDbjYRViGmm11SpHGk3F76qRqhOhLdxKPyfQ18BttnxOrrlGSGCe41sW_-WSrBgUilwMjJ8lUs7U4LnSbHwyEbrWG8vCfiuiqaEZ0aiHoxe-KAjq4vsWonZ8B96iMGU3fR4ffcpJW6-3pg17o-5fCl4-FpOTjvsEDaTR7GcYaFnY3GEP_qXkQE1ovoR-BEj_xeeBGSRTmGQIVScDIMmWv2Idy5FMW_1H8omXnKyiMJnB5omf98kAGvzGbiWC?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10376/WR_10376_20240624-154009_ver.png,https://card-search.naver.com/item?cardAdId=10376
신한카드 Simple+,전월실적 상관없이 0.7% 캐시백!,['기타'],"국내 1만원, 해외 1만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/z6_fg8r_k2Z7xveSNbkrLUmkVgjHraQI8D7fJh9QgVQ-IWVQjuyFUQbzBl-QAr-4UFFTWhEIrxQfCsqn3dVG4S6bIDX0XBzk_QkU5iKpKD3_9alzNWfi01EMSPN358_NkcZL-LG7UEaVGKNDqNOmGN5SoDaGI8aKsUWEw6vkO5hLCq5kt-alazmMq6_tHjN34x95Qa6BVoS6B2p1sl-lKGX0TWlzKXB_AcOrcmfEe07PVB_q7a3zAjeNUEYJYnW6WnLQGY6qB6omdj_oshCZ0pRyStXACNjKI3OsrbkJ406JsoZtMOJvyVAbf7rWKlHxFzAjrbadUi2tgVhnkiNSG87O6o7jDVvBlZNoObMm6F6N5aSBr_o1Y094DJiElggj?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/1385/SH_1385_20231220-181630_ver.png,https://card-search.naver.com/item?cardAdId=1385
카드의정석 EVERY MILE SKYPASS,스카이패스 1천원당 최대 2마일 적립,['할인 및 적립'],"국내 3만9천원, 해외 3만9천원",신규 회원 최대 3만9천원 지급,정보 없음,https://tivan.naver.com/cac/JqZ7xdcBuPjUm3-ysAtCyzF6szxjFoH-Ro204Uazkc6uE3i3ZmVZExaApVhMq8X0zJmcM5aF1XyerrsMAnet61hRifKwcLKagZ977WibkZJpsDqhemKa48s0vWPPNOckxx951nxyTCH-9G55Kk1xcsYxLsV4YtsTzwuu2ly4CtOvi8oD92AZ3nu8kXl0dI64kFl6OdiJAUfeC6Btm0iLy2WJhOhFV2NR_G7ET-nUHQtAV4fjKYCqYGIWdhkAUXKbhrNS-bQQA5bfy0IszRRkZuETLi8Ha-XQGXI_dn1UhrkNFgGqUwcj8V5yFweXddxHpsAS66sfPiEn_GD_ee36bBu6ctWrmBlceANaeObagc29M-JP6ulpUiLSdvhP2NqACryi1WVVjq0-ozNVxEHYNeP8XGkKEfSsadA-05YXoEM=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10286/WR_10286_20230725-123934_ver.png,https://card-search.naver.com/item?cardAdId=10286
삼성카드 taptap S,적립한도 없이 모든 가맹점 1% 적립,['할인 및 적립'],"국내 1만원, 해외 1만원",정보 없음,정보 없음,https://tivan.naver.com/cac/5f9-TdTowvK-_L_KkV0tzHF7LRnjF0cyTUz0BI_BAlLFO9I1fsxeXOYsKKzdFQg1brUH_KFkPzSKIwtvlyH4Qkd_QfaunSgiaHWco4lTputsL8grp1cm9ObodGbnLhPwWDDIWXRTWvWUptb1YZTZAyK9vHh_g7FyhoNIHUV-Nu2wDGsA2i3h6ErT6VVYdOf8we982u1CvTHrPw9RXM43Ox-fQQnn7mfr1GtoPGjTc2o35swSu0nKNiVKzg35sM_OgxodO4Mt51AI62HnD50D3aBIpe2zsp3gJEtXsn5vQ1nNg6BgMaeO3G3EcK-4tPFxkaT9JhCpI9IqUaCvkEs3TeI6OgL2x-P8Zsi5ujPPvPg6AZI1jVFLv5nOqZ68cXUjoFgIscGWppQ2LYoocg5vJwDd8d9Xjff-EnvgcsR3NKQGWIeUD4rsM3wC0UapBCZS82Hf8x3H6oO_dPD9M1shnA==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/1531/SS_1531_20221229-134657_hor.png,https://card-search.naver.com/item?cardAdId=1531
아메리칸 익스프레스 로즈골드 KB국민카드,KB Pay 결제시 최대 10% 할인,['할인 및 적립'],"국내 1만9천원, 해외 1만9천원",신규 회원 최대 1만9천원 지급,정보 없음,https://tivan.naver.com/cac/uw9M8LVmcY2FGXoZ2diQx_nTluo2HwAHmyjDZsintqDl7efA3asMKp7M4Tktwe412SqXT3AnXkyNY1JQ9jVz2DCo7K7B7JAwBixPHFzOs6uAA9gcVDAnlWhKEvAC6c9BOVMwFf2oJLj1B3zIuIMlW9b12w11OSiDp-Ci8cxl12VyBkm9C3t39sSPeLO6wk8EpIzJh32ARZAhroJUmGAoAl1ejm4MKww80q6dzNDsQ90vWOt4W0eO6zfGCc9nSgnGHzkBvIqtKTczojZyclVPWVHkeGTIhvEerJ8KFGuE1M16DGmPipwOOvM3zSIjf6y8PTHxFYiTlakIYZrSAeCaojhq9TYZBS_bQRcwoVmVnq_HprR0889r2kmSzl1FWaVQ?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/10301/KB_10301_20231115-161338_hor.png,https://card-search.naver.com/item?cardAdId=10301
KB국민 가온올림카드(실속형),무실적 전가맹 0.7% 기본적립,['할인 및 적립'],"국내 1만5천원, 해외 1만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/ehdHKCC3f47xz0wmaW6fz-tgVjNKD2laByDhfdJcJn8HNoBYjxfKWU_nnPJgqyO7wLWEnAlIWXL1SqgoUzbgj_LDGopnucKDNI9gmpxeQYfy7-zY32ti4_svfW4Uaaa5hO1gP60txf47SWxnzWdSnTNJQqsEHC2XnNcI9BzYjelcv_jDmfXqI1JEkVCVRJPWj5l08w9ZLmONK1FCOiiIFqoIgo-c0G815tdp6AbX0rmnbzUj6oThddc8Z5gkoZhybRCXR0CZc1ifkBzxH5-rMdvodKafiq_DreFAGKGDHFes3bVTLuiCUzzdlsK6m0BL7eCFN4oDRq73igCW47cYryu3GE_hq94xW9lKv7rzSS7ilXJ1mpbQfvDoZiBJZ9fU?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/1316/KB_1316_20230308-153352_hor.png,https://card-search.naver.com/item?cardAdId=1316
카드의정석 EVERY POINT,국내외 가맹점 기본 0.8% 적립,['할인 및 적립'],"국내 1만2천원, 해외 1만2천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/JuPLheT_XCKQG11IDCbsEkW2oP8vI61mfeSnwHcPZ9Depl-31KNzra7MTgSF_LuYMtMLM4nUjwW60ZvkgbzgT9-FWjkK-fS-pptIvTV3PPBImW6gw2dY7MfplEdleQkBmbB4x8EDLSWCkKyPi46IeOz0fK96NdmodeH_KVFTM1Zwmgo-Z62YZ5Fcrk6hQeriRQA1hofeDlN2FtPj3W0YBiJx2mRbNAEiURedaSnuyrKkoqBQDkQ11feJsNG1X3EE2neN5O6iSwKFbztzri65dOfiG8jM6D7n3KwfIGJ3vRpenRd9zjDmDDlGKybdAXy6Iql1_0uHQB5R11DnsWKcwQ34kBSSj_1aisJ5SxHDeaKcN3lwq5CbX7H_Dfw1QICv6z2KPFqZ0CoLQHcVNwG_Lgs7WZzNHgJRWZUupKBn7xY=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10347/WR_10347_20240403-175029_ver.png,https://card-search.naver.com/item?cardAdId=10347
KB국민 WE:SH Daily 카드,"쇼핑, 편의점 10% 청구할인","['쇼핑', '할인 및 적립']","국내 1만5천원, 해외 1만5천원",신규 회원 최대 1만5천원 지급,정보 없음,https://tivan.naver.com/cac/UMFZRnMuY4MexvGMfX0rb5DElUJg_qjhoFZ9y8A1sMAfMUUYlg_zWQmpocT_WXjzWX27wnuT8Nwj3k-U8hkwc6yoXo83z30mmrFRHZpC0Mj9lolYibBjpTvl0k-SDxto5-r60LKClcRMtzRx98N5saN_XCfP-iEjMVJEk0StFGorzezKpCgiFsqKTZbvmfY0nY4EOi-OwpPMyNdqgZFqF1LJPdr2TL0zR2kxPKsiiVflPF_8vUDHnpTebM22MiVyyAubMzhWvvoRqSl_vBJmUYYBfCsBn8fSIZyihUPR3A6MSqSnoUNaWch4IGSfZSWehD-Tw4gnTprJNu6hd_ndi2giu8abKPf0mbzxGDklFgdFI1GA3eUmSuctINsV0_xp?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/10386/KB_10386_20240704-101806_ver.png,https://card-search.naver.com/item?cardAdId=10386
삼성 iD ENERGY 카드,"주유 건별 10,000원 할인","['주유', '할인 및 적립']","국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/NUxorKMEBaGPNh9gwZIkymPd7dlEwnJEgg95wrySjIgHFBtA4v-g0yavaSNcIN5tQne7X1GGywj193wAgh8VLax_QloDqWYMTosXnRSztGsd2T4Ajh6-Y1cHkhgPBEhES68JEpzHHe8S55D_PKf2wSBYm5kPdfILGLM-IOWfNm1u81JJUNOVipB43wjb4IkW2nOqp_ICXScm-AhDtkhopszGhjAnU1lDx2-LXSpR-wovg8twNfiFJJp98j1JE65RiKoi6t-Y4ILNwisO-CTn4LbERJktaECO58zHe3fuhdp0l7AStMbLqD6ig5sb3CQdVzQ8vNHLiko-Exf-1Zf7uCDAzlsxXPTfvSh5j43WXBqLp2B9EI4Y-bqF76mu-1Q7qVL1pPWKrXxw08rd2l5u4oESpfRw7ubbW65fuIl9ap_Fr6cbH7vai1MNHkoU9XIk?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/10126/SS_10126_20221229-134439_ver.png,https://card-search.naver.com/item?cardAdId=10126
신한카드 Deep Oil,연간 최대 36만원 주유비 할인!,"['주유', '할인 및 적립']","국내 1만원, 해외 1만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/fv7c-4siWzF2NYeAtd_LFno-slu-6E4PKzKCNQbAo3oqjBaWCqesCb2U0jkZ1m_tllsGEE3jXWaW76zoHLXelIUEzWsgyTVtsQB4isC1WyDx-lGssEkWnxvqFegOdZuw4O9EIFCgd7bq-yxBsIwXmjfxK1Ifoe4X2p2yj73TQsBfDLUIx72fseB33JQJ7wuOSaQ4aKbCvXnbvAEGGAU0AvtPkt2VxHcyml0l97M6a2HEM4kH6zjKZihUXiFxwGQ9lL8qRbcMJPdy9uc1V7AtW3Gmt8ir_QEOR4-SwsGWoxDb_9v3tO1zrvQfX-eo5BuO4KDk7kipANwiY2eG-5q-LFQWQ6mBmmToqaTZp0vrPbSK1tBX-URAG7gWgyzmJvITtw1lCqAi8JChysYMYw16nQ==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/2337/SH_2337_20240105-105602_ver.png,https://card-search.naver.com/item?cardAdId=2337
삼성 iD PET 카드,"동물병원, 반려동물쇼핑몰 30%할인","['쇼핑', '할인 및 적립']","국내 1만5천원, 해외 1만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/G2ZwZgdLytU0Pjf2KJXA4znEEK6P1WHRZX78qcA2lpafCGmj4uKNk38EEehJEarJAUd_ExYxXK6C0jtUSZPpmzRLyU8qpWSk827sGUJ0d-2fVic9iD-UI0i0ZH4QDf77D3OCkshZBvwc1pHh3WSOIgpfLV_kc-de6Bw-ycmGvfz28y0SQaw_1HR8uhAhgF3XP3zCwa57p9Aazcpmr3qCYy2sIqLjrwb-QyXcwFAhzu1i7KAN9weBZlMsZ7AC-6Ppao658P3sv0Wd0nVbMYlleYevqRRbt0n0uG3WTezyVi4Z9DJj-2L8qX9Vrobx5P83JUJJ9tgii_Ud20i-x5WgvF55sC5yUEpq3wZWv3O4ho-XzBUz7PA_H0NEvnakwvxafo6AHdvFm_bN5U7q9v2MkKHxLyWyHzgAYUMtPaPoSOqpxabeX3Wa6rRWG6f_XRGA?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/10184/SS_10184_20221004-224031_ver.png,https://card-search.naver.com/item?cardAdId=10184
LG U+ X LOCA,LG U+ 통신비 최대 2만원 할인,"['통신', '할인 및 적립']","국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/R4Ex-bVIFw-w610KilHkTLgZ67uteiJRziZfS-zPrKmuWWzoNkJlcbWr8LWeTWnzJ11Qcp4_aNNm4a7AERtbLrryX_Vc4rywSXZgFc36X6WweMQvyBi0L_DrterHpm79iQSfwX3602DMyn4nQX5kZ6APkEWhcynHbm1jkbST3UmjALZ6A7yRV9FYNIpJW90N6trrVpyJZ_6LgRWhZbu4XwrgGacaO7UW-9hZY6KkHVrb55iIqpyVSByN2iiyDArFuPm7UcQ0_lHb_2loxtBLF7kMsw3Ra0H7WoI6fLAQ_HxoFtbpgGIp7cN97d2tu_E9PZZAsK9K4rJV3ht9d0maqYcu7obER84o8PziEOk4z-Uye40mIM6Pewn629fTtuWT2dRYNlKxaX32aKTQ8GFTMg==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/LO/10309/LO_10309_20231130-001110_hor.png,https://card-search.naver.com/item?cardAdId=10309
삼성페이 삼성카드 taptap,"삼성페이 10%, 통신비10% 할인",['통신'],"국내 1만원, 해외 1만원",정보 없음,정보 없음,https://tivan.naver.com/cac/CTTwwNOEPgsxyphVtuIbRAnpTg39wdCPyTvi6cx4gRsjyIQp394L-sXq3ayvwfuX8D2aGAr9GaEoIlMi3SESiQwNSVuA5t8W9y03EPryxyRaT-KWiZcB7y6ZHSh02gIvfc0ePVqvFm-T0uPo7olJ5KMe8dpMpEseroxZPemRkKsYADQtq7OvxTxGpH9PabIwq3-88xAQrWIbVozPmxKtjR1lzb3P7xscFNoLrte8sO-9TTuOoOrbiogtTnuBExKvrV9PEQnlnVPj4HEkwM4hZxt0vDndec6416_4Vnde0XD-HDxi3V66LBEQFbjhX-GEhh68pu9w8seeiv51fsClhYoYHLmzCxbRSc6qpz_f-byxRk5hF_KkdqjdB5mQmV5IkX6AU-91oWbZzN5f_92zEwshMSAEKfie3NWnRWFCkIgEBwe32GwMsa6_Yw8jAJ7fRxPISYotjkaXakyMrcvCG81TpOlUy9WucxIRHSEjEPA=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/1695/SS_1695_20230103-175044_hor.png,https://card-search.naver.com/item?cardAdId=1695
디지로카 Paris,쿠팡 G마켓 등 최대5% 결제일 할인,"['쇼핑', '할인 및 적립']","국내 2만원, 해외 2만원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/-4aaGSek4Qkl3ExlM4FOkBXct3T9NxuYPq9vdg-9VkSNzKD2iffBubku5pV6T8cos2D_vzgyPeGaHgp1DiGY5lYKrrzaISi0fnYyt1L4pFj292Mc_rbVBDMoa2y45gV1LHYZN_V3QHawnurmtjtrMcGLSozENwid1li_lzwZ8qYIudxTCu-x4EFZE6Nf2PWai4agYOiAqOt3YBVsdX2sln9SX_WFD4IRhJRVk_vQjawzDCmJux5W8qGTRU2-Ur9-nSSDrYqsGuDwEn-uLETFAp8fAl8cRfJbuxnFo5DEIu6iucu9zzGAJ6u8IJUJXhoCjYgnVcklh9fgUkRQWI9YX-lKxbIDwgneJmrGL7dDV0omBXbC_kz9o5IpfXyXrvqI77Hyq-SWMotCzWnuIaYM_Q==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/LO/10303/LO_10303_20231114-004652_ver.png,https://card-search.naver.com/item?cardAdId=10303
삼성 iD VITA 카드,"병/의원, 약국 20% 할인",['할인 및 적립'],"국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/VXJmLD9IExSsQb2qmkKI8lAGQocgcHj6U_rA8KArTv8pY-I6L5BOwWFnxOKGGkWQPaowxSPZ4W0Pp5oGLEJwnA2Z5BDhm0ZAU1NBS50sRjpmPBIOMb4nkFszAcxX4bCMG5Kmkh5ikITsyobM4KEXidYy7Uf-IXaRPkcmDJbIDoUCkh-wVYer_ae8mlsjbEamG41Pip7hNmbLzgMnrx49cleCfRvaYPsrhpdBFQI7n8B79L1BFlmri9G2U0nU7zrk58eoWpAuzn_8KfhVTx5R1briUMG3QWjd0Ze7vlqeGMJKbZYNa2zDixeuQJNNWdFZgpRiFqxmR_6tYMO9thFXEUG2nz9z6UxzOs_8GP-vMYWvsAFYsQPS_FdIJMOszLe7dwbFqr9csr5QMSppY66_KJCKf8VdsYZTOCPMR6A02T_5avLGRwqNZQvuxU_z3VQl?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SS/10256/SS_10256_20230602-133911_ver.png,https://card-search.naver.com/item?cardAdId=10256
